Date,A,B,C,D,E
2020/5/13 13:35,1,0,-6.2,28,27
2020/5/13 13:36,0,-1,-6.2,28,27
2020/5/13 13:37,-5,0,-6.3,28,27
2020/5/13 13:38,-1,7,-6.2,28,27
2020/5/13 13:39,-2,1,-6.1,28,27
2020/5/13 13:40,5,0,-6.2,28,27
2020/5/13 13:41,-7,-1,-6.2,28,27
2020/5/13 13:42,-3,-1,-6.2,28,27
2020/5/13 13:43,0,-3,-6.2,28,27
2020/5/13 13:44,1,4,-6.2,28,27
2020/5/13 13:45,-4,1,-6.2,28,27
2020/5/13 13:46,-2,-1,-6.2,28,27
2020/5/13 13:47,-7,2,-6.2,28,27
2020/5/13 13:48,0,2,-6.2,28,27
2020/5/13 13:49,2,3,-6.2,28,27
2020/5/13 13:50,-4,0,-6.2,28,27
2020/5/13 13:51,2,1,-6.2,28,27
2020/5/13 13:52,3,4,-6.2,28,27
2020/5/13 13:53,0,5,-6.1,28,27
2020/5/13 13:54,-2,-5,-6.2,28,27
2020/5/13 13:55,1,4,-6.2,28,27
2020/5/13 13:56,1,3,-6.2,28,27
2020/5/13 13:57,-2,2,-6.2,28,27
2020/5/13 13:58,0,1,-6.2,28,27
2020/5/13 13:59,-1,3,-6.2,28,27
2020/5/13 14:00,1,1,-6.1,28,27
2020/5/13 14:01,-2,1,-6.1,28,28
2020/5/13 14:02,-2,4,-6.2,28,28
2020/5/13 14:03,-2,3,-6.1,29,28
2020/5/13 14:04,-6,3,-6.1,29,28
2020/5/13 14:05,0,-2,-6.1,29,28
2020/5/13 14:06,-1,-2,-6.2,29,28
2020/5/13 14:07,-2,2,-6.2,28,27
2020/5/13 14:08,1,0,-6.2,28,27
2020/5/13 14:09,-1,-1,-6.2,28,27
2020/5/13 14:10,-3,0,-6.2,28,27
2020/5/13 14:11,-6,1,-6.2,28,27
2020/5/13 14:12,5,5,-6.2,28,27
2020/5/13 14:13,-1,4,-6.1,28,27
2020/5/13 14:14,-2,1,-6.2,28,27
2020/5/13 14:15,-1,3,-6.1,28,27
2020/5/13 14:16,6,1,-6.2,28,27
2020/5/13 14:17,-6,2,-6.2,28,27
2020/5/13 14:18,-1,-1,-6.2,28,27
2020/5/13 14:19,-5,4,-6.2,28,27
2020/5/13 14:20,-6,0,-6.2,28,27
2020/5/13 14:21,5,1,-6.1,28,27
2020/5/13 14:22,8,1,-6.2,28,27
2020/5/13 14:23,6,8,-6.3,28,27
2020/5/13 14:24,3,4,-6.2,28,27
2020/5/13 14:25,-2,3,-6.2,28,27
2020/5/13 14:26,5,3,-6.1,28,27
2020/5/13 14:27,-2,-2,-6.2,28,27
2020/5/13 14:28,-6,1,-6.1,28,27
2020/5/13 14:29,-2,0,-6.2,28,27
2020/5/13 14:30,3,1,-6.2,28,27
2020/5/13 14:31,1,2,-6.3,28,27
2020/5/13 14:32,0,0,-6.3,28,27
2020/5/13 14:33,-2,2,-6.2,28,27
2020/5/13 14:34,-1,-4,-6.2,28,27
2020/5/13 14:35,-2,4,-6.4,28,27
2020/5/13 14:36,1,3,-6.2,28,27
2020/5/13 14:37,-1,-1,-6.2,28,27
2020/5/13 14:38,-4,-1,-6.2,28,27
2020/5/13 14:39,-1,0,-6.2,28,27
2020/5/13 14:40,-4,-1,-6.2,28,27
2020/5/13 14:41,-2,0,-6.2,28,27
2020/5/13 14:42,0,2,-6.2,28,27
2020/5/13 14:43,1,1,-6.2,28,27
2020/5/13 14:44,0,-2,-6.2,28,27
2020/5/13 14:45,-2,3,-6.2,28,27
2020/5/13 14:46,-3,2,-6.2,28,27
2020/5/13 14:47,-4,4,-6.2,28,27
2020/5/13 14:48,0,3,-6.1,28,27
2020/5/13 14:49,-4,-2,-6.2,28,27
2020/5/13 14:50,-3,-3,-6.3,28,27
2020/5/13 14:51,2,4,-6.2,28,27
2020/5/13 14:52,0,2,-6.2,28,27
2020/5/13 14:53,0,1,-6.2,28,27
2020/5/13 14:54,-1,3,-6.2,28,27
2020/5/13 14:55,1,2,-6.2,28,27
2020/5/13 14:56,1,1,-6.2,28,28
2020/5/13 14:57,1,-3,-6.2,29,28
2020/5/13 14:58,0,2,-6.1,29,28
2020/5/13 14:59,-2,3,-6.2,29,28
2020/5/13 15:00,1,2,-6.2,29,28
2020/5/13 15:01,3,1,-6.2,29,28
2020/5/13 15:02,4,4,-6.2,29,27
2020/5/13 15:03,-1,0,-6.2,29,27
2020/5/13 15:04,-2,2,-6.2,29,27
2020/5/13 15:05,-1,4,-6.2,28,27
2020/5/13 15:06,-5,5,-6.1,28,27
2020/5/13 15:07,5,-1,-6.2,29,27
2020/5/13 15:08,-5,5,-6.2,29,27
2020/5/13 15:09,7,-3,-6.2,29,27
2020/5/13 15:10,-3,-2,-6.2,28,27
2020/5/13 15:11,7,-1,-6.2,29,27
2020/5/13 15:12,-6,3,-6.2,28,27
2020/5/13 15:13,-1,-1,-6.2,28,27
2020/5/13 15:14,4,0,-6.2,28,27
2020/5/13 15:15,-3,1,-6.2,28,27
2020/5/13 15:16,-4,0,-6.1,28,27
2020/5/13 15:17,-4,0,-6.1,28,27
2020/5/13 15:18,6,6,-6.2,28,27
2020/5/13 15:19,4,-1,-6.2,28,27
2020/5/13 15:20,9,3,-6.1,28,27
2020/5/13 15:21,3,5,-6.2,28,27
2020/5/13 15:22,-1,1,-6.2,28,27
2020/5/13 15:23,0,2,-6.2,28,27
2020/5/13 15:24,-2,2,-6.2,28,27
2020/5/13 15:25,3,3,-6.1,28,27
2020/5/13 15:26,4,3,-6.2,28,27
2020/5/13 15:27,-2,4,-6.1,28,27
2020/5/13 15:28,-3,-1,-6.1,28,27
2020/5/13 15:29,-2,7,-6.1,28,27
2020/5/13 15:30,2,-3,-6.2,28,27
2020/5/13 15:31,-2,3,-6.2,28,27
2020/5/13 15:32,1,-1,-6.1,28,27
2020/5/13 15:33,1,6,-6.1,28,27
2020/5/13 15:34,-2,-3,-6.2,28,27
2020/5/13 15:35,-1,5,-6.1,28,27
2020/5/13 15:36,-2,9,-6.1,28,27
2020/5/13 15:37,-1,1,-6.2,28,27
2020/5/13 15:38,-2,1,-6.2,28,27
2020/5/13 15:39,0,1,-6.1,28,27
2020/5/13 15:40,-1,3,-6.2,28,27
2020/5/13 15:41,-1,-3,-6.2,28,27
2020/5/13 15:42,-2,-2,-6.2,28,27
2020/5/13 15:43,-2,-4,-6.2,28,27
2020/5/13 15:44,2,4,-6.2,28,27
2020/5/13 15:45,2,2,-6.2,28,27
2020/5/13 15:46,2,-3,-6.2,28,27
2020/5/13 15:47,2,0,-6.2,28,27
2020/5/13 15:48,0,6,-6.2,28,27
2020/5/13 15:49,-1,3,-6.2,28,27
2020/5/13 15:50,-2,0,-6.1,28,27
2020/5/13 15:51,2,-2,-6.1,28,28
2020/5/13 15:52,2,-1,-6.1,29,28
2020/5/13 15:53,3,-1,-6.2,29,28
2020/5/13 15:54,4,4,-6.2,29,28
2020/5/13 15:55,3,-1,-6.2,29,28
2020/5/13 15:56,-3,-2,-6.2,29,28
2020/5/13 15:57,-1,4,-6.2,29,27
2020/5/13 15:58,-1,1,-6.2,28,27
2020/5/13 15:59,3,-4,-6.3,28,27
2020/5/13 16:00,0,3,-6.1,28,27
2020/5/13 16:01,-2,-2,-6.2,28,27
2020/5/13 16:02,4,1,-6.2,28,27
2020/5/13 16:03,-3,-1,-6.1,28,27
2020/5/13 16:04,2,-2,-6.1,28,27
2020/5/13 16:05,2,3,-6.2,28,27
2020/5/13 16:06,1,0,-6.2,28,27
2020/5/13 16:07,3,2,-6.2,28,27
2020/5/13 16:08,0,3,-6.1,28,27
2020/5/13 16:09,2,0,-6.2,28,27
2020/5/13 16:10,-2,2,-6.2,28,27
2020/5/13 16:11,-2,9,-6.2,28,27
2020/5/13 16:12,1,-2,-6.2,28,27
2020/5/13 16:13,2,1,-6.2,28,27
2020/5/13 16:14,3,1,-6.1,28,27
2020/5/13 16:15,1,3,-6.2,28,27
2020/5/13 16:16,3,-1,-6.2,28,27
2020/5/13 16:17,3,3,-6.1,28,27
2020/5/13 16:18,0,-2,-6.2,28,27
2020/5/13 16:19,6,0,-6.1,28,27
2020/5/13 16:20,-1,1,-6.2,28,27
2020/5/13 16:21,1,-1,-6.2,28,27
2020/5/13 16:22,2,-2,-6.1,28,27
2020/5/13 16:23,2,5,-6.2,28,27
2020/5/13 16:24,1,1,-6.2,28,27
2020/5/13 16:25,0,-1,-6.2,28,27
2020/5/13 16:26,1,-1,-6.2,28,27
2020/5/13 16:27,-1,-2,-6.2,28,27
2020/5/13 16:28,4,3,-6.2,28,27
2020/5/13 16:29,-1,0,-6.1,28,27
2020/5/13 16:30,6,-3,-6.2,28,27
2020/5/13 16:31,0,2,-6.3,28,27
2020/5/13 16:32,0,2,-6.2,28,27
2020/5/13 16:33,0,-1,-6.3,28,27
2020/5/13 16:34,4,3,-6.2,28,27
2020/5/13 16:35,-1,5,-6.2,28,27
2020/5/13 16:36,2,3,-6.3,28,27
2020/5/13 16:37,3,1,-6.2,28,27
2020/5/13 16:38,0,0,-6.2,28,27
2020/5/13 16:39,0,-1,-6.2,28,27
2020/5/13 16:40,4,3,-6.2,28,27
2020/5/13 16:41,-1,0,-6.3,28,27
2020/5/13 16:42,0,-2,-6.2,28,27
2020/5/13 16:43,1,3,-6.2,28,27
2020/5/13 16:44,6,3,-6.2,28,27
2020/5/13 16:45,0,1,-6.1,28,27
2020/5/13 16:46,4,-1,-6.2,28,28
2020/5/13 16:47,2,-3,-6.2,29,28
2020/5/13 16:48,1,1,-6.1,29,28
2020/5/13 16:49,1,-3,-6.2,29,28
2020/5/13 16:50,-1,2,-6.2,29,28
2020/5/13 16:51,-2,-2,-6.2,29,28
2020/5/13 16:52,1,4,-6.3,29,28
2020/5/13 16:53,4,2,-6.2,29,27
2020/5/13 16:54,0,-1,-6.2,29,27
2020/5/13 16:55,1,3,-6.2,29,27
2020/5/13 16:56,3,1,-6.3,29,27
2020/5/13 16:57,3,2,-6.3,29,27
2020/5/13 16:58,1,-2,-6.2,29,27
2020/5/13 16:59,-1,3,-6.3,28,27
2020/5/13 17:00,3,2,-6.3,29,27
2020/5/13 17:01,0,1,-6.2,29,27
2020/5/13 17:02,4,0,-6.1,29,27
2020/5/13 17:03,-2,-1,-6.2,29,27
2020/5/13 17:04,1,4,-6.1,29,27
2020/5/13 17:05,5,1,-6.2,29,27
2020/5/13 17:06,-2,-3,-6.2,29,27
2020/5/13 17:07,-2,6,-6.2,28,27
2020/5/13 17:08,-2,-2,-6.2,28,27
2020/5/13 17:09,7,1,-6.2,28,27
2020/5/13 17:10,-1,-1,-6.2,28,27
2020/5/13 17:11,0,2,-6.3,29,27
2020/5/13 17:12,2,0,-6.2,28,27
2020/5/13 17:13,3,0,-6.2,28,27
2020/5/13 17:14,4,5,-6.2,28,27
2020/5/13 17:15,1,0,-6.2,28,27
2020/5/13 17:16,0,-4,-6.2,29,27
2020/5/13 17:17,3,1,-6.2,28,27
2020/5/13 17:18,4,5,-6.2,28,27
2020/5/13 17:19,2,2,-6.2,28,27
2020/5/13 17:20,3,2,-6.2,28,27
2020/5/13 17:21,1,4,-6.1,28,27
2020/5/13 17:22,1,3,-6.3,28,27
2020/5/13 17:23,2,2,-6.2,28,27
2020/5/13 17:24,1,6,-6.2,28,27
2020/5/13 17:25,0,-2,-6.2,28,27
2020/5/13 17:26,-1,4,-6.2,28,27
2020/5/13 17:27,2,0,-6.2,28,27
2020/5/13 17:28,3,0,-6.2,28,27
2020/5/13 17:29,4,-1,-6.1,28,27
2020/5/13 17:30,0,-3,-6.2,28,27
2020/5/13 17:31,0,-1,-6.2,28,27
2020/5/13 17:32,1,1,-6.2,28,27
2020/5/13 17:33,-1,0,-6.2,28,27
2020/5/13 17:34,4,5,-6.2,28,27
2020/5/13 17:35,-2,4,-6.3,28,27
2020/5/13 17:36,3,2,-6.2,28,27
2020/5/13 17:37,-1,0,-6.2,28,27
2020/5/13 17:38,-3,1,-6.3,28,27
2020/5/13 17:39,5,0,-6.2,28,27
2020/5/13 17:40,0,0,-6.2,28,27
2020/5/13 17:41,2,1,-6.1,28,28
2020/5/13 17:42,3,-1,-6.2,29,28
2020/5/13 17:43,-1,-4,-6.3,29,28
2020/5/13 17:44,4,-1,-6.1,29,28
2020/5/13 17:45,0,-2,-6.2,29,28
2020/5/13 17:46,3,8,-6.3,29,28
2020/5/13 17:47,1,1,-6.2,29,27
2020/5/13 17:48,4,2,-6.2,29,27
2020/5/13 17:49,1,6,-6.2,29,27
2020/5/13 17:50,4,1,-6.2,29,27
2020/5/13 17:51,5,-1,-6.2,29,27
2020/5/13 17:52,1,-2,-6.2,29,27
2020/5/13 17:53,0,2,-6.2,29,27
2020/5/13 17:54,-1,1,-6.2,29,27
2020/5/13 17:55,2,1,-6.1,29,27
2020/5/13 17:56,5,-3,-6.2,29,27
2020/5/13 17:57,2,-3,-6.2,29,27
2020/5/13 17:58,1,-3,-6.3,29,27
2020/5/13 17:59,3,-5,-6.1,29,27
2020/5/13 18:00,1,-1,-6.2,29,27
2020/5/13 18:01,1,1,-6.1,29,27
2020/5/13 18:02,0,3,-6.1,29,27
2020/5/13 18:03,-2,0,-6.2,29,27
2020/5/13 18:04,2,-1,-6.2,29,27
2020/5/13 18:05,3,4,-6.1,29,27
2020/5/13 18:06,2,2,-6.2,29,27
2020/5/13 18:07,3,5,-6.2,29,27
2020/5/13 18:08,-1,3,-6.1,29,27
2020/5/13 18:09,2,6,-6.2,29,27
2020/5/13 18:10,6,0,-6.2,29,27
2020/5/13 18:11,0,4,-6.2,29,27
2020/5/13 18:12,2,2,-6.2,29,27
2020/5/13 18:13,2,1,-6.2,29,27
2020/5/13 18:14,2,2,-6.2,29,27
2020/5/13 18:15,3,1,-6.2,29,27
2020/5/13 18:16,2,1,-6.2,29,27
2020/5/13 18:17,5,3,-6.2,29,27
2020/5/13 18:18,6,-1,-6.2,29,27
2020/5/13 18:19,2,-5,-6.2,29,27
2020/5/13 18:20,2,5,-6.2,29,27
2020/5/13 18:21,2,3,-6.2,29,27
2020/5/13 18:22,1,5,-6.2,29,27
2020/5/13 18:23,3,3,-6.2,29,27
2020/5/13 18:24,1,-1,-6.3,29,27
2020/5/13 18:25,0,5,-6.2,29,27
2020/5/13 18:26,0,-2,-6.2,29,27
2020/5/13 18:27,4,-1,-6.2,29,27
2020/5/13 18:28,3,4,-6.1,29,27
2020/5/13 18:29,-1,-1,-6.2,29,27
2020/5/13 18:30,4,3,-6.1,29,27
2020/5/13 18:31,3,3,-6.2,29,27
2020/5/13 18:32,3,6,-6.2,29,27
2020/5/13 18:33,0,1,-6.2,29,27
2020/5/13 18:34,5,2,-6.2,29,27
2020/5/13 18:35,0,-1,-6.1,29,27
2020/5/13 18:36,0,3,-6.2,29,28
2020/5/13 18:37,1,-5,-6.1,29,28
2020/5/13 18:38,0,3,-6.1,29,28
2020/5/13 18:39,-3,7,-6.2,29,28
2020/5/13 18:40,3,-2,-6.2,29,28
2020/5/13 18:41,4,3,-6.2,29,28
2020/5/13 18:42,2,-2,-6.2,29,28
2020/5/13 18:43,0,0,-6.3,29,27
2020/5/13 18:44,4,0,-6.2,29,27
2020/5/13 18:45,1,0,-6.2,29,27
2020/5/13 18:46,-1,2,-6.2,29,27
2020/5/13 18:47,3,-1,-6.1,29,27
2020/5/13 18:48,4,0,-6.2,29,27
2020/5/13 18:49,3,6,-6.2,29,27
2020/5/13 18:50,0,2,-6.2,29,27
2020/5/13 18:51,1,5,-6.2,29,27
2020/5/13 18:52,-1,1,-6.2,29,27
2020/5/13 18:53,3,1,-6.2,29,27
2020/5/13 18:54,1,2,-6.2,28,27
2020/5/13 18:55,0,6,-6.2,28,27
2020/5/13 18:56,1,-5,-6.2,29,27
2020/5/13 18:57,-1,-2,-6.2,29,27
2020/5/13 18:58,4,0,-6.2,29,27
2020/5/13 18:59,0,5,-6.2,29,27
2020/5/13 19:00,3,-1,-6.2,29,27
2020/5/13 19:01,2,-1,-6.2,29,27
2020/5/13 19:02,3,1,-6.2,29,27
2020/5/13 19:03,1,0,-6.2,29,27
2020/5/13 19:04,3,-1,-6.2,29,27
2020/5/13 19:05,4,1,-6.2,28,27
2020/5/13 19:06,3,0,-6.2,28,27
2020/5/13 19:07,1,3,-6.3,29,27
2020/5/13 19:08,2,0,-6.2,29,27
2020/5/13 19:09,4,2,-6.2,29,27
2020/5/13 19:10,1,0,-6.2,29,27
2020/5/13 19:11,3,5,-6.2,29,27
2020/5/13 19:12,4,-1,-6.2,29,27
2020/5/13 19:13,3,3,-6.2,29,27
2020/5/13 19:14,0,0,-6.2,29,27
2020/5/13 19:15,-1,4,-6.2,29,27
2020/5/13 19:16,3,1,-6.2,29,27
2020/5/13 19:17,-1,1,-6.2,29,27
2020/5/13 19:18,5,4,-6.2,29,27
2020/5/13 19:19,1,1,-6.2,29,27
2020/5/13 19:20,-2,0,-6.2,29,27
2020/5/13 19:21,2,2,-6.2,29,27
2020/5/13 19:22,1,-2,-6.2,29,27
2020/5/13 19:23,1,-1,-6.2,29,27
2020/5/13 19:24,2,3,-6.1,29,27
2020/5/13 19:25,0,0,-6.2,29,27
2020/5/13 19:26,4,-1,-6.2,29,27
2020/5/13 19:27,-1,-5,-6.2,29,27
2020/5/13 19:28,2,-3,-6.2,29,27
2020/5/13 19:29,0,2,-6.3,29,27
2020/5/13 19:30,5,-3,-6.2,29,27
2020/5/13 19:31,4,2,-6.1,29,28
2020/5/13 19:32,5,-2,-6.1,29,28
2020/5/13 19:33,5,1,-6.1,29,28
2020/5/13 19:34,3,5,-6.2,29,28
2020/5/13 19:35,2,0,-6.2,29,28
2020/5/13 19:36,-1,3,-6.2,29,28
2020/5/13 19:37,-1,7,-6.2,29,28
2020/5/13 19:38,2,1,-6.2,29,27
2020/5/13 19:39,3,4,-6.2,29,27
2020/5/13 19:40,2,-1,-6.2,29,27
2020/5/13 19:41,5,6,-6.2,29,27
2020/5/13 19:42,0,4,-6.2,29,27
2020/5/13 19:43,-1,7,-6.2,29,27
2020/5/13 19:44,0,0,-6.2,29,27
2020/5/13 19:45,4,-3,-6.2,29,27
2020/5/13 19:46,4,5,-6.2,29,27
2020/5/13 19:47,-3,7,-6.2,29,27
2020/5/13 19:48,3,5,-6.2,29,27
2020/5/13 19:49,1,4,-6.2,29,27
2020/5/13 19:50,1,-2,-6.2,29,27
2020/5/13 19:51,0,3,-6.2,29,27
2020/5/13 19:52,2,-3,-6.3,29,27
2020/5/13 19:53,1,-3,-6.2,29,27
2020/5/13 19:54,0,-1,-6.2,29,27
2020/5/13 19:55,1,-2,-6.2,29,27
2020/5/13 19:56,2,4,-6.2,29,27
2020/5/13 19:57,3,3,-6.2,29,27
2020/5/13 19:58,1,-4,-6.2,29,27
2020/5/13 19:59,0,6,-6.2,29,27
2020/5/13 20:00,1,3,-6.2,29,27
2020/5/13 20:01,2,1,-6.2,29,27
2020/5/13 20:02,2,-1,-6.2,29,27
2020/5/13 20:03,0,2,-6.2,29,27
2020/5/13 20:04,3,-1,-6.2,29,27
2020/5/13 20:05,5,3,-6.2,29,27
2020/5/13 20:06,3,5,-6.3,29,27
2020/5/13 20:07,3,0,-6.2,29,27
2020/5/13 20:08,-2,3,-6.2,29,27
2020/5/13 20:09,3,2,-6.2,29,27
2020/5/13 20:10,0,4,-6.2,29,27
2020/5/13 20:11,-2,0,-6.2,29,27
2020/5/13 20:12,-1,3,-6.2,29,27
2020/5/13 20:13,-1,4,-6.2,29,27
2020/5/13 20:14,0,0,-6.2,29,27
2020/5/13 20:15,-3,0,-6.2,29,27
2020/5/13 20:16,4,1,-6.2,29,27
2020/5/13 20:17,-3,5,-6.2,29,27
2020/5/13 20:18,5,3,-6.2,29,27
2020/5/13 20:19,4,8,-6.2,29,27
2020/5/13 20:20,-3,-1,-6.2,29,27
2020/5/13 20:21,3,3,-6.3,29,27
2020/5/13 20:22,3,0,-6.1,29,27
2020/5/13 20:23,5,1,-6.2,29,27
2020/5/13 20:24,3,0,-6.2,29,27
2020/5/13 20:25,-3,-3,-6.2,29,27
2020/5/13 20:26,4,4,-6.2,29,28
2020/5/13 20:27,-1,7,-6.2,29,28
2020/5/13 20:28,-4,2,-6.2,29,28
2020/5/13 20:29,-4,0,-6.2,29,28
2020/5/13 20:30,-4,6,-6.2,29,28
2020/5/13 20:31,6,2,-6.2,29,28
2020/5/13 20:32,-1,-2,-6.2,29,28
2020/5/13 20:33,-2,5,-6.2,29,27
2020/5/13 20:34,4,-3,-6.2,29,27
2020/5/13 20:35,-3,3,-6.2,29,27
2020/5/13 20:36,2,-3,-6.2,29,27
2020/5/13 20:37,2,3,-6.2,29,27
2020/5/13 20:38,-1,10,-6.2,29,27
2020/5/13 20:39,-3,-1,-6.2,29,27
2020/5/13 20:40,2,-3,-6.2,29,27
2020/5/13 20:41,6,0,-6.2,29,27
2020/5/13 20:42,1,-1,-6.1,28,27
2020/5/13 20:43,-1,3,-6.2,28,27
2020/5/13 20:44,1,1,-6.2,28,27
2020/5/13 20:45,0,3,-6.2,28,27
2020/5/13 20:46,1,1,-6.2,28,27
2020/5/13 20:47,3,1,-6.2,28,27
2020/5/13 20:48,1,2,-6.2,28,27
2020/5/13 20:49,5,2,-6.2,28,27
2020/5/13 20:50,0,1,-6.2,28,27
2020/5/13 20:51,5,6,-6.2,28,27
2020/5/13 20:52,4,3,-6.2,28,27
2020/5/13 20:53,-1,5,-6.2,28,27
2020/5/13 20:54,-1,3,-6.2,28,27
2020/5/13 20:55,2,3,-6.2,28,27
2020/5/13 20:56,1,7,-6.2,28,27
2020/5/13 20:57,5,0,-6.2,28,27
2020/5/13 20:58,4,1,-6.3,28,27
2020/5/13 20:59,5,3,-6.2,28,27
2020/5/13 21:00,0,2,-6.2,28,27
2020/5/13 21:01,-2,2,-6.2,28,27
2020/5/13 21:02,4,-4,-6.2,28,27
2020/5/13 21:03,2,5,-6.3,28,27
2020/5/13 21:04,3,1,-6.2,28,27
2020/5/13 21:05,1,5,-6.2,28,27
2020/5/13 21:06,1,2,-6.2,28,27
2020/5/13 21:07,-1,0,-6.2,28,27
2020/5/13 21:08,5,1,-6.2,28,27
2020/5/13 21:09,4,5,-6.2,28,27
2020/5/13 21:10,0,1,-6.1,28,27
2020/5/13 21:11,4,7,-6.2,28,27
2020/5/13 21:12,7,6,-6.2,28,27
2020/5/13 21:13,-1,3,-6.2,28,27
2020/5/13 21:14,5,4,-6.2,28,27
2020/5/13 21:15,7,-1,-6.2,28,27
2020/5/13 21:16,2,-1,-6.2,28,27
2020/5/13 21:17,1,1,-6.2,28,27
2020/5/13 21:18,3,5,-6.2,28,27
2020/5/13 21:19,4,3,-6.3,28,27
2020/5/13 21:20,0,1,-6.1,28,27
2020/5/13 21:21,3,2,-6.2,29,28
2020/5/13 21:22,0,3,-6.1,29,28
2020/5/13 21:23,5,0,-6.2,29,28
2020/5/13 21:24,4,2,-6.1,29,28
2020/5/13 21:25,2,4,-6.1,29,28
2020/5/13 21:26,1,1,-6.2,29,28
2020/5/13 21:27,3,5,-6.2,29,27
2020/5/13 21:28,0,4,-6.2,29,27
2020/5/13 21:29,1,4,-6.2,29,27
2020/5/13 21:30,1,1,-6.2,29,27
2020/5/13 21:31,4,1,-6.1,29,27
2020/5/13 21:32,3,1,-6.1,29,27
2020/5/13 21:33,0,-1,-6.2,28,27
2020/5/13 21:34,0,2,-6.2,28,27
2020/5/13 21:35,6,4,-6.2,28,27
2020/5/13 21:36,-1,8,-6.2,28,27
2020/5/13 21:37,-1,5,-6.2,28,27
2020/5/13 21:38,0,0,-6.2,28,27
2020/5/13 21:39,6,5,-6.2,28,27
2020/5/13 21:40,-2,0,-6.2,28,27
2020/5/13 21:41,5,1,-6.2,28,27
2020/5/13 21:42,4,-1,-6.3,28,27
2020/5/13 21:43,-1,1,-6.2,28,27
2020/5/13 21:44,3,-2,-6.2,28,27
2020/5/13 21:45,-2,1,-6.2,28,27
2020/5/13 21:46,-2,0,-6.2,28,27
2020/5/13 21:47,0,2,-6.2,28,27
2020/5/13 21:48,4,-1,-6.3,28,27
2020/5/13 21:49,3,0,-6.2,28,27
2020/5/13 21:50,6,1,-6.2,28,27
2020/5/13 21:51,-1,-2,-6.2,28,27
2020/5/13 21:52,1,5,-6.2,28,27
2020/5/13 21:53,-2,-2,-6.2,28,27
2020/5/13 21:54,3,0,-6.2,28,27
2020/5/13 21:55,4,1,-6.2,28,27
2020/5/13 21:56,-2,-4,-6.2,28,27
2020/5/13 21:57,5,-3,-6.2,28,27
2020/5/13 21:58,2,-2,-6.2,28,27
2020/5/13 21:59,5,6,-6.2,28,27
2020/5/13 22:00,3,1,-6.2,28,27
2020/5/13 22:01,1,3,-6.2,28,27
2020/5/13 22:02,3,6,-6.2,28,27
2020/5/13 22:03,-1,3,-6.2,28,27
2020/5/13 22:04,1,2,-6.2,28,27
2020/5/13 22:05,3,0,-6.2,28,27
2020/5/13 22:06,1,2,-6.2,28,27
2020/5/13 22:07,3,1,-6.2,28,27
2020/5/13 22:08,1,-1,-6.2,28,27
2020/5/13 22:09,3,3,-6.2,28,27
2020/5/13 22:10,6,2,-6.2,28,27
2020/5/13 22:11,5,-1,-6.2,28,27
2020/5/13 22:12,0,-2,-6.3,28,27
2020/5/13 22:13,2,-3,-6.2,28,27
2020/5/13 22:14,-1,5,-6.1,28,27
2020/5/13 22:15,7,0,-6.1,28,28
2020/5/13 22:16,2,3,-6.1,29,28
2020/5/13 22:17,7,8,-6.1,29,28
2020/5/13 22:18,6,1,-6.1,29,28
2020/5/13 22:19,-3,0,-6.2,29,28
2020/5/13 22:20,-3,1,-6.2,29,28
2020/5/13 22:21,6,5,-6.2,29,27
2020/5/13 22:22,2,5,-6.2,29,27
2020/5/13 22:23,-2,1,-6.2,29,27
2020/5/13 22:24,2,5,-6.2,28,27
2020/5/13 22:25,-2,3,-6.2,28,27
2020/5/13 22:26,5,-5,-6.2,28,27
2020/5/13 22:27,1,1,-6.2,29,27
2020/5/13 22:28,9,4,-6.1,28,27
2020/5/13 22:29,4,2,-6.2,28,27
2020/5/13 22:30,-4,5,-6.2,28,27
2020/5/13 22:31,5,-1,-6.2,28,27
2020/5/13 22:32,-4,3,-6.2,28,27
2020/5/13 22:33,-1,-1,-6.2,28,27
2020/5/13 22:34,8,5,-6.2,28,27
2020/5/13 22:35,4,-6,-6.1,28,27
2020/5/13 22:36,-1,5,-6.1,28,27
2020/5/13 22:37,2,3,-6.2,28,27
2020/5/13 22:38,-5,-2,-6.2,28,27
2020/5/13 22:39,1,2,-6.2,28,27
2020/5/13 22:40,5,3,-6.2,28,27
2020/5/13 22:41,1,-1,-6.2,28,27
2020/5/13 22:42,-3,1,-6.2,28,27
2020/5/13 22:43,8,0,-6.2,28,27
2020/5/13 22:44,3,-2,-6.2,28,27
2020/5/13 22:45,3,1,-6.2,28,27
2020/5/13 22:46,4,0,-6.2,28,27
2020/5/13 22:47,2,-1,-6.2,28,27
2020/5/13 22:48,7,-2,-6.2,28,27
2020/5/13 22:49,3,0,-6.1,28,27
2020/5/13 22:50,0,6,-6.2,28,27
2020/5/13 22:51,4,1,-6.2,28,27
2020/5/13 22:52,5,3,-6.2,28,27
2020/5/13 22:53,3,0,-6.2,28,27
2020/5/13 22:54,5,1,-6.2,28,27
2020/5/13 22:55,1,-2,-6.2,28,27
2020/5/13 22:56,6,1,-6.2,28,27
2020/5/13 22:57,-2,3,-6.2,28,27
2020/5/13 22:58,3,1,-6.2,28,27
2020/5/13 22:59,4,2,-6.2,28,27
2020/5/13 23:00,-1,0,-6.2,28,27
2020/5/13 23:01,1,3,-6.2,28,27
2020/5/13 23:02,1,2,-6.2,28,27
2020/5/13 23:03,2,4,-6.2,28,27
